date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:50:13	69633/69633	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:12%20GMT	https://clinlabstaffing.com/mark-brown/	C:/My%20Web%20Sites/job/clinlabstaffing.com/mark-brown/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:13	206570/206570	---M--	200	added ('OK')	image/jpeg	etag:%2260350cf1-326ea%22	https://clinlabstaffing.com/wp-content/uploads/2020/05/Adam_Katz_Managing_Director_Recruiting.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2020/05/Adam_Katz_Managing_Director_Recruiting.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:14	179416/179416	---M--	200	added ('OK')	image/jpeg	etag:%2260350cf1-2bcd8%22	https://clinlabstaffing.com/wp-content/uploads/2020/05/Steve_Naclerio_Managing_Director_Sales.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2020/05/Steve_Naclerio_Managing_Director_Sales.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:14	69838/69838	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:13%20GMT	https://clinlabstaffing.com/jim-mckeever/	C:/My%20Web%20Sites/job/clinlabstaffing.com/jim-mckeever/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:15	148208/148208	---M--	200	added ('OK')	image/jpeg	etag:%2260350cf1-242f0%22	https://clinlabstaffing.com/wp-content/uploads/2020/05/Caitlin_McNamara_Group_Manager_Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2020/05/Caitlin_McNamara_Group_Manager_Massachusetts.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:15	71052/71052	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:14%20GMT	https://clinlabstaffing.com/alison-borelli/	C:/My%20Web%20Sites/job/clinlabstaffing.com/alison-borelli/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:15	71127/71127	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:14%20GMT	https://clinlabstaffing.com/adam-katz/	C:/My%20Web%20Sites/job/clinlabstaffing.com/adam-katz/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:16	70045/70045	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:15%20GMT	https://clinlabstaffing.com/steve-naclerio/	C:/My%20Web%20Sites/job/clinlabstaffing.com/steve-naclerio/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2008:50:16%20GMT	https://clinlabstaffing.com/caitlin-mcnamara	C:/My%20Web%20Sites/job/clinlabstaffing.com/caitlin-mcnamara	(from https://clinlabstaffing.com/our-team/)
09:50:17	142876/142876	---M--	200	added ('OK')	image/jpeg	etag:%2260350cf1-22e1c%22	https://clinlabstaffing.com/wp-content/uploads/2020/05/Matthew_Logano_Group_Manager_Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2020/05/Matthew_Logano_Group_Manager_Massachusetts.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2008:50:17%20GMT	https://clinlabstaffing.com/matt-logano	C:/My%20Web%20Sites/job/clinlabstaffing.com/matt-logano	(from https://clinlabstaffing.com/our-team/)
09:50:18	71268/71268	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:17%20GMT	https://clinlabstaffing.com/matt-logano/	C:/My%20Web%20Sites/job/clinlabstaffing.com/matt-logano/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:18	70890/70890	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:17%20GMT	https://clinlabstaffing.com/caitlin-mcnamara/	C:/My%20Web%20Sites/job/clinlabstaffing.com/caitlin-mcnamara/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:18	101673/101673	---M--	200	added ('OK')	image/jpeg	etag:%2260350d18-18d29%22	https://clinlabstaffing.com/wp-content/uploads/2018/02/Patrick-Kenslea-Clinlab-Staffing-Sales.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2018/02/Patrick-Kenslea-Clinlab-Staffing-Sales.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:18	134101/134101	---M--	200	added ('OK')	image/jpeg	etag:%2260350cf1-20bd5%22	https://clinlabstaffing.com/wp-content/uploads/2020/05/Carly_Sullivan_Clinical_Account_Manager.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2020/05/Carly_Sullivan_Clinical_Account_Manager.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:19	286913/286913	---M--	200	added ('OK')	image/jpeg	etag:%2260350cf1-460c1%22	https://clinlabstaffing.com/wp-content/uploads/2020/05/Sean_Reilly_Account_Manager_Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2020/05/Sean_Reilly_Account_Manager_Massachusetts.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:19	70074/70074	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:19%20GMT	https://clinlabstaffing.com/sean-reilly/	C:/My%20Web%20Sites/job/clinlabstaffing.com/sean-reilly/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:19	219452/219452	---M--	200	added ('OK')	image/jpeg	etag:%2260350cf1-3593c%22	https://clinlabstaffing.com/wp-content/uploads/2020/05/Evan_Lyman_Account_Manager_Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2020/05/Evan_Lyman_Account_Manager_Massachusetts.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:20	71400/71400	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:19%20GMT	https://clinlabstaffing.com/patrick-kenslea-massachusetts-division-account-manager/	C:/My%20Web%20Sites/job/clinlabstaffing.com/patrick-kenslea-massachusetts-division-account-manager/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:20	102992/102992	---M--	200	added ('OK')	image/jpeg	etag:%2260914a21-19250%22	https://clinlabstaffing.com/wp-content/uploads/2021/05/Emily_McDonald_Scientific_Recruiter_Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2021/05/Emily_McDonald_Scientific_Recruiter_Massachusetts.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:20	70860/70860	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:19%20GMT	https://clinlabstaffing.com/carly-sullivan/	C:/My%20Web%20Sites/job/clinlabstaffing.com/carly-sullivan/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:20	98237/98237	---M--	200	added ('OK')	image/jpeg	etag:%2260914a25-17fbd%22	https://clinlabstaffing.com/wp-content/uploads/2021/05/Lindsey_McCarthy_Scientific_Recruiter_Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2021/05/Lindsey_McCarthy_Scientific_Recruiter_Massachusetts.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:21	135912/135912	---M--	200	added ('OK')	image/jpeg	etag:%2260914a1d-212e8%22	https://clinlabstaffing.com/wp-content/uploads/2021/05/Branden_Kappes_Scientific_Recruiter_Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2021/05/Branden_Kappes_Scientific_Recruiter_Massachusetts.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:22	69973/69973	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:20%20GMT	https://clinlabstaffing.com/evan-lyman/	C:/My%20Web%20Sites/job/clinlabstaffing.com/evan-lyman/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:22	70343/70343	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:21%20GMT	https://clinlabstaffing.com/emily-mcdonald-account-manager-massachusetts/	C:/My%20Web%20Sites/job/clinlabstaffing.com/emily-mcdonald-account-manager-massachusetts/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:22	70437/70437	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:21%20GMT	https://clinlabstaffing.com/lindsey-mccarthy-account-manager-massachusetts/	C:/My%20Web%20Sites/job/clinlabstaffing.com/lindsey-mccarthy-account-manager-massachusetts/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:23	696436/696436	---M--	200	added ('OK')	image/jpeg	etag:%226041055e-aa074%22	https://clinlabstaffing.com/wp-content/uploads/2021/03/Kevin_Martinis_Scientific_Recruiter_Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2021/03/Kevin_Martinis_Scientific_Recruiter_Massachusetts.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:23	257677/257677	---M--	200	added ('OK')	image/jpeg	etag:%2260350cf1-3ee8d%22	https://clinlabstaffing.com/wp-content/uploads/2020/05/Zach_West_Scientific_Recruiter.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2020/05/Zach_West_Scientific_Recruiter.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:23	70439/70439	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:23%20GMT	https://clinlabstaffing.com/branden-kappes-account-manager-massachusetts/	C:/My%20Web%20Sites/job/clinlabstaffing.com/branden-kappes-account-manager-massachusetts/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:24	70207/70207	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:23%20GMT	https://clinlabstaffing.com/kevin-martinis-mid-atlantic/	C:/My%20Web%20Sites/job/clinlabstaffing.com/kevin-martinis-mid-atlantic/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:24	70081/70081	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:23%20GMT	https://clinlabstaffing.com/zachary-west/	C:/My%20Web%20Sites/job/clinlabstaffing.com/zachary-west/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:25	620409/620409	---M--	200	added ('OK')	image/jpeg	etag:%22614ceda6-97779%22	https://clinlabstaffing.com/wp-content/uploads/2021/09/Victoria-Tringale_Scientific-Recruiter_ClinLab-Staffing_North-Carolina.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2021/09/Victoria-Tringale_Scientific-Recruiter_ClinLab-Staffing_North-Carolina.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:25	605403/605403	---M--	200	added ('OK')	image/jpeg	etag:%2260410562-93cdb%22	https://clinlabstaffing.com/wp-content/uploads/2021/03/Tyler_Willgoos_Scientific_Recruiter_North_Carolina.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2021/03/Tyler_Willgoos_Scientific_Recruiter_North_Carolina.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:26	106909/106909	---M--	200	added ('OK')	image/jpeg	etag:%2260914a18-1a19d%22	https://clinlabstaffing.com/wp-content/uploads/2021/05/Andrew_Tullo_Clinical_Recruiter.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2021/05/Andrew_Tullo_Clinical_Recruiter.jpg	(from https://clinlabstaffing.com/our-team/)
09:50:26	70025/70025	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:25%20GMT	https://clinlabstaffing.com/tyler-willgoos-north-carolina/	C:/My%20Web%20Sites/job/clinlabstaffing.com/tyler-willgoos-north-carolina/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:26	70522/70522	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:26%20GMT	https://clinlabstaffing.com/victoria-tringale-account-manager-north-carolina/	C:/My%20Web%20Sites/job/clinlabstaffing.com/victoria-tringale-account-manager-north-carolina/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:27	70697/70697	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:26%20GMT	https://clinlabstaffing.com/andrew-tullo-account-manager-clinical/	C:/My%20Web%20Sites/job/clinlabstaffing.com/andrew-tullo-account-manager-clinical/index.html	(from https://clinlabstaffing.com/our-team/)
09:50:27	36327/36327	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2008:50:26%20GMT	https://clinlabstaffing.com/wp-json/wp/v2/pages/1872	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-json/wp/v2/pages/1872.json	(from https://clinlabstaffing.com/company-news/)
09:50:28	3714/3714	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2008:50:27%20GMT	https://clinlabstaffing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclinlabstaffing.com%2Fcompany-news%2F	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-json/oembed/1.0/embed7245.json	(from https://clinlabstaffing.com/company-news/)
09:50:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2008:50:28%20GMT	https://clinlabstaffing.com/?p=1872	C:/My%20Web%20Sites/job/clinlabstaffing.com/indexdea9.html	(from https://clinlabstaffing.com/company-news/)
09:50:30	3908/3908	---MCZ	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2008:50:29%20GMT	https://clinlabstaffing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclinlabstaffing.com%2Fcompany-news%2F&format=xml	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-json/oembed/1.0/embedec22	(from https://clinlabstaffing.com/company-news/)
09:50:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2008:50:29%20GMT	https://clinlabstaffing.com/life-sciences-staffing-boston	C:/My%20Web%20Sites/job/clinlabstaffing.com/life-sciences-staffing-boston	(from https://clinlabstaffing.com/company-news/)
09:50:31	163149/163149	---M--	200	added ('OK')	image/jpeg	etag:%2261dc3e0a-27d4d%22	https://clinlabstaffing.com/wp-content/uploads/2022/01/Ryan_Penkala_Scientific_Recruiter_Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2022/01/Ryan_Penkala_Scientific_Recruiter_Massachusetts.jpg	(from https://clinlabstaffing.com/company-news/)
09:50:35	89884/89884	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:32%20GMT	https://clinlabstaffing.com/company-news/?category=staff-profile	C:/My%20Web%20Sites/job/clinlabstaffing.com/company-news/indexb237.html	(from https://clinlabstaffing.com/company-news/)
09:50:35	92003/92003	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:32%20GMT	https://clinlabstaffing.com/company-news/?category=clinlab-staffing	C:/My%20Web%20Sites/job/clinlabstaffing.com/company-news/index3167.html	(from https://clinlabstaffing.com/company-news/)
09:50:35	405629/405629	---M--	200	added ('OK')	image/jpeg	etag:%2261c20796-6307d%22	https://clinlabstaffing.com/wp-content/uploads/2021/12/Rebecca_Boese_Scientific_Recruiter_Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2021/12/Rebecca_Boese_Scientific_Recruiter_Massachusetts.jpg	(from https://clinlabstaffing.com/company-news/)
09:50:35	1156894/1156894	---M--	200	added ('OK')	image/jpeg	etag:%2261d6f807-11a71e%22	https://clinlabstaffing.com/wp-content/uploads/2022/01/Evan_Lyman_Account_Manager_Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2022/01/Evan_Lyman_Account_Manager_Massachusetts.jpg	(from https://clinlabstaffing.com/company-news/)
09:50:36	510484/510484	---M--	200	added ('OK')	image/jpeg	etag:%2261b2a2e1-7ca14%22	https://clinlabstaffing.com/wp-content/uploads/2021/12/2022-Mind-Map-Vision-Your-Career.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2021/12/2022-Mind-Map-Vision-Your-Career.jpg	(from https://clinlabstaffing.com/company-news/)
09:50:38	90720/90720	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:36%20GMT	https://clinlabstaffing.com/company-news/?category=hr-management	C:/My%20Web%20Sites/job/clinlabstaffing.com/company-news/indexa43d.html	(from https://clinlabstaffing.com/company-news/)
09:50:39	74609/74609	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:36%20GMT	https://clinlabstaffing.com/staff-profile-matt-logano-director-mid-atlantic-division/	C:/My%20Web%20Sites/job/clinlabstaffing.com/staff-profile-matt-logano-director-mid-atlantic-division/index.html	(from https://clinlabstaffing.com/company-news/)
09:50:40	75800/75800	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:37%20GMT	https://clinlabstaffing.com/2022-vision-mind-map-your-dream-career/	C:/My%20Web%20Sites/job/clinlabstaffing.com/2022-vision-mind-map-your-dream-career/index.html	(from https://clinlabstaffing.com/company-news/)
09:50:40	102204/102204	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:39%20GMT	https://clinlabstaffing.com/company-news/?category=insights	C:/My%20Web%20Sites/job/clinlabstaffing.com/company-news/index5480.html	(from https://clinlabstaffing.com/company-news/)
09:50:40	2158377/2158377	---M--	200	added ('OK')	image/jpeg	etag:%2261b0d671-20ef29%22	https://clinlabstaffing.com/wp-content/uploads/2021/12/1-Branden-Kappes-Scientific-Recruiter-Massachusetts.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2021/12/1-Branden-Kappes-Scientific-Recruiter-Massachusetts.jpg	(from https://clinlabstaffing.com/company-news/)
09:50:41	74082/74082	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2008:50:40%20GMT	https://clinlabstaffing.com/branden-kappes-scientific-recruiter-massachusetts-pre-clinical/	C:/My%20Web%20Sites/job/clinlabstaffing.com/branden-kappes-scientific-recruiter-massachusetts-pre-clinical/index.html	(from https://clinlabstaffing.com/company-news/)
09:50:41	22176/22176	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2008:50:40%20GMT	https://clinlabstaffing.com/wp-json/wp/v2/pages/1257	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-json/wp/v2/pages/1257.json	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:42	2705/2705	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2008:50:41%20GMT	https://clinlabstaffing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclinlabstaffing.com%2Fclinlab-is-hiring%2F	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-json/oembed/1.0/embed4318.json	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2008:50:42%20GMT	https://clinlabstaffing.com/?p=1257	C:/My%20Web%20Sites/job/clinlabstaffing.com/indexd59f.html	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:43	2852/2852	---MCZ	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2008:50:42%20GMT	https://clinlabstaffing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclinlabstaffing.com%2Fclinlab-is-hiring%2F&format=xml	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-json/oembed/1.0/embed4d84	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2008:50:43%20GMT	https://clinlabstaffing.com/life-sciences-staffing-boston	C:/My%20Web%20Sites/job/clinlabstaffing.com/life-sciences-staffing-boston	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:45	744679/744679	---M--	200	added ('OK')	image/jpeg	etag:%2260350cf1-b5ce7%22	https://clinlabstaffing.com/wp-content/uploads/2020/05/ClinLabStaffing_Celebrates_Success_2019.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2020/05/ClinLabStaffing_Celebrates_Success_2019.jpg	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:45	30251/30251	---M--	200	added ('OK')	image/jpeg	etag:%2260350ccc-762b%22	https://clinlabstaffing.com/wp-content/uploads/2020/01/ClinLab-Sales-and-Recruiting-Team-Family-and-Friends-400x284.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2020/01/ClinLab-Sales-and-Recruiting-Team-Family-and-Friends-400x284.jpg	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:45	410812/410812	---M--	200	added ('OK')	image/jpeg	etag:%2260350ccc-644bc%22	https://clinlabstaffing.com/wp-content/uploads/2020/01/ClinLab-Sales-and-Recruiting-Team-Family-and-Friends.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2020/01/ClinLab-Sales-and-Recruiting-Team-Family-and-Friends.jpg	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:46	32594/32594	---M--	200	added ('OK')	image/jpeg	etag:%2260350d18-7f52%22	https://clinlabstaffing.com/wp-content/uploads/2019/09/Fraxa-Biotech-Games-2018-Reigning-Champions-Return-for-more-400x284.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2019/09/Fraxa-Biotech-Games-2018-Reigning-Champions-Return-for-more-400x284.jpg	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:46	636700/636700	---M--	200	added ('OK')	image/jpeg	etag:%2260350d18-9b71c%22	https://clinlabstaffing.com/wp-content/uploads/2019/09/Fraxa-Biotech-Games-2018-Reigning-Champions-Return-for-more.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2019/09/Fraxa-Biotech-Games-2018-Reigning-Champions-Return-for-more.jpg	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:47	351008/351008	---M--	200	added ('OK')	image/jpeg	etag:%2260350d18-55b20%22	https://clinlabstaffing.com/wp-content/uploads/2019/06/MGHBloodDrive_ClinLabStaffing_June2019.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2019/06/MGHBloodDrive_ClinLabStaffing_June2019.jpg	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:47	23428/23428	---M--	200	added ('OK')	image/jpeg	etag:%2260350d18-5b84%22	https://clinlabstaffing.com/wp-content/uploads/2019/06/MGHBloodDrive_ClinLabStaffing_June2019-400x284.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2019/06/MGHBloodDrive_ClinLabStaffing_June2019-400x284.jpg	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:48	310678/310678	---M--	200	added ('OK')	image/jpeg	etag:%2260350d18-4bd96%22	https://clinlabstaffing.com/wp-content/uploads/2019/12/clinlab-volunteers-life-science-cares-boston-pin-street-inn-december-2019-breakfast.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2019/12/clinlab-volunteers-life-science-cares-boston-pin-street-inn-december-2019-breakfast.jpg	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:48	29022/29022	---M--	200	added ('OK')	image/jpeg	etag:%2260350d18-715e%22	https://clinlabstaffing.com/wp-content/uploads/2019/12/clinlab-volunteers-life-science-cares-boston-pin-street-inn-december-2019-breakfast-400x284.jpg	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-content/uploads/2019/12/clinlab-volunteers-life-science-cares-boston-pin-street-inn-december-2019-breakfast-400x284.jpg	(from https://clinlabstaffing.com/clinlab-is-hiring/)
09:50:49	22486/22486	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2008:50:48%20GMT	https://clinlabstaffing.com/wp-json/wp/v2/pages/476	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-json/wp/v2/pages/476.json	(from https://clinlabstaffing.com/search-jobs/submit-resume/)
09:50:49	788/788	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d8b4716869960b10b43fe3b7c59e05cb-gzip%22	https://clinlabstaffing.com/search-jobs/submit-resume/feed/	C:/My%20Web%20Sites/job/clinlabstaffing.com/search-jobs/submit-resume/feed/index.html	(from https://clinlabstaffing.com/search-jobs/submit-resume/)
09:50:50	3638/3638	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2008:50:49%20GMT	https://clinlabstaffing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclinlabstaffing.com%2Fsearch-jobs%2Fsubmit-resume%2F	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-json/oembed/1.0/embedce93.json	(from https://clinlabstaffing.com/search-jobs/submit-resume/)
09:50:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2008:50:50%20GMT	https://clinlabstaffing.com/?p=476	C:/My%20Web%20Sites/job/clinlabstaffing.com/index2847.html	(from https://clinlabstaffing.com/search-jobs/submit-resume/)
09:50:51	3814/3814	---MCZ	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2008:50:50%20GMT	https://clinlabstaffing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclinlabstaffing.com%2Fsearch-jobs%2Fsubmit-resume%2F&format=xml	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-json/oembed/1.0/embede91a	(from https://clinlabstaffing.com/search-jobs/submit-resume/)
09:50:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2008:50:51%20GMT	https://clinlabstaffing.com/life-sciences-staffing-boston	C:/My%20Web%20Sites/job/clinlabstaffing.com/life-sciences-staffing-boston	(from https://clinlabstaffing.com/search-jobs/submit-resume/)
09:50:53	17311/17311	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2008:50:52%20GMT	https://clinlabstaffing.com/wp-json/wp/v2/posts/3868	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-json/wp/v2/posts/3868.json	(from https://clinlabstaffing.com/staff-profile-ryan-penkala-scientific-recruiter/)
09:50:54	2882/2882	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2008:50:53%20GMT	https://clinlabstaffing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclinlabstaffing.com%2Fstaff-profile-ryan-penkala-scientific-recruiter%2F	C:/My%20Web%20Sites/job/clinlabstaffing.com/wp-json/oembed/1.0/embed0a8a.json	(from https://clinlabstaffing.com/staff-profile-ryan-penkala-scientific-recruiter/)
09:50:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2008:50:53%20GMT	https://clinlabstaffing.com/?p=3868	C:/My%20Web%20Sites/job/clinlabstaffing.com/indexd22b.html	(from https://clinlabstaffing.com/staff-profile-ryan-penkala-scientific-recruiter/)
